p_c,nu,loss,delta_loss,log10_one_plus_delta_loss
0.15,4.41875,8200.376513127645,8173.81905119522,3.9124781483736504
0.15,4.466666666666667,8174.736026179143,8148.1785642467175,3.911113834139461
0.15,4.514583333333333,8149.786714656096,8123.2292527236705,3.9097821699996427
0.15,4.5625,8125.502517009185,8098.94505507676,3.908482072908538
0.15,4.610416666666667,8101.858605765847,8075.3011438334215,3.9072125042620387
0.15,4.658333333333333,8078.831318233033,8052.273856300608,3.9059724677821017
0.15,4.70625,8056.398091657356,8029.840629724931,3.9047610075131445
0.15,4.754166666666666,8034.537402521351,8007.979940588926,3.9035772059239546
0.15,4.802083333333333,8013.228709680212,7986.671247747787,3.9024201821091378
0.15,4.85,7992.452401066541,7965.894939134116,3.9012890900844623
0.15,4.897916666666666,7972.189743712293,7945.632281779868,3.9001831171708217
0.15,4.945833333333334,7952.422836856251,7925.865374923826,3.899101482461825
0.15,4.99375,7933.1345679235055,7906.57710599108,3.898043435370332
0.15,5.041666666666667,7914.308571179617,7887.751109247191,3.897008254249528
0.15,5.089583333333334,7895.929188877099,7869.371726944673,3.8959952450843898
0.15,5.1375,7877.981434725633,7851.423972793208,3.8950037402496287
0.15,5.185416666666667,7860.4509595300415,7833.893497597616,3.89403309733045
0.15,5.233333333333333,7843.324018851565,7816.7665569191395,3.89308269800266
0.15,5.28125,7826.5874425585935,7800.029980626168,3.892151946968854
0.15,5.329166666666667,7810.228606142947,7783.671144210522,3.8912402709476432
0.15,5.377083333333333,7794.235403686535,7767.67794175411,3.890347117712999
0.15,5.425,7778.596222371738,7752.038760439313,3.889471955181017
0.15,5.472916666666666,7763.299918436355,7736.74245650393,3.8886142705415225
0.15,5.520833333333333,7748.335794481063,7721.778332548638,3.8877735694321127
0.15,5.56875,7733.693578043735,7707.13611611131,3.886949375152343
0.15,5.616666666666666,7719.3634013610945,7692.805939428669,3.8861412279159273
0.15,5.664583333333334,7705.335782243581,7678.778320311156,3.885348684138921
0.15,5.7125,7691.601605994441,7665.044144062016,3.8845713157619732
0.15,5.760416666666667,7678.152108308907,7651.594646376482,3.883808709604864
0.15,5.808333333333334,7664.978859093505,7638.42139716108,3.8830604667516155
0.15,5.85625,7652.073747149707,7625.516285217282,3.8823262019645837
0.15,5.904166666666667,7639.428965669918,7612.871503737493,3.881605543126017
0.15,5.952083333333333,7627.0369984970985,7600.479536564673,3.8808981307056594
0.15,6.0,7614.890607102773,7588.333145170348,3.8802036172530467
0.15066666666666667,0.25,64246.96655992386,64220.40909799143,4.807679830298818
0.15066666666666667,0.29791666666666666,57108.955280963695,57082.39781903127,4.756509816056776
0.15066666666666667,0.3458333333333333,51173.13603026312,51146.5785683307,4.708825078139974
0.15066666666666667,0.39375,46380.788739396674,46354.23127746425,4.666098752218082
0.15066666666666667,0.44166666666666665,42494.04164262828,42467.48418069586,4.628066760079267
0.15066666666666667,0.4895833333333333,39271.03187745629,39244.474415523866,4.593789583382342
0.15066666666666667,0.5375,36526.79220410553,36500.2347421731,4.5623075557617465
0.15066666666666667,0.5854166666666667,34136.27592715649,34109.71846522406,4.532890866935869
0.15066666666666667,0.6333333333333333,32019.375362121453,31992.817900189028,4.505066068594531
0.15066666666666667,0.68125,30125.085995396657,30098.528533464232,4.478559693038412
0.15066666666666667,0.7291666666666666,28419.719882210316,28393.16242027789,4.4532290622564386
0.15066666666666667,0.7770833333333333,26879.36881424325,26852.811352310826,4.429005933678298
0.15066666666666667,0.825,25485.53431082933,25458.976848896906,4.405858004407939
0.15066666666666667,0.8729166666666667,24222.789328482137,24196.23186654971,4.383765686069512
0.15066666666666667,0.9208333333333333,23077.619008571237,23051.06154663881,4.362709770432567
0.15066666666666667,0.96875,22037.887764920102,22011.330302987677,4.342666020933987
0.15066666666666667,1.0166666666666666,21092.608409699267,21066.050947766842,4.323603745539266
0.15066666666666667,1.0645833333333334,20231.83895041807,20205.281488485645,4.305486398739542
0.15066666666666667,1.1125,19446.6218411472,19420.064379214775,4.288273027907331
0.15066666666666667,1.1604166666666667,18728.929205043154,18702.37174311073,4.271919905864239
0.15066666666666667,1.2083333333333333,18071.601951289136,18045.04448935671,4.256382023709814
0.15066666666666667,1.25625,17468.28160986798,17441.724147935554,4.241614312593481
0.15066666666666667,1.3041666666666667,16913.33768250173,16886.780220569304,4.227572568380185
0.15066666666666667,1.3520833333333333,16401.7940573042,16375.236595371774,4.214214104161176
0.15066666666666667,1.4,15929.257492856035,15902.70003092361,4.201498175645844
0.15066666666666667,1.4479166666666667,15491.850277164953,15465.292815232528,4.189386228190142
0.15066666666666667,1.4958333333333333,15086.148308868123,15059.590846935698,4.177842010146909
0.15066666666666667,1.54375,14709.125169209605,14682.56770727718,4.166831590139516
0.15066666666666667,1.5916666666666666,14358.102271847327,14331.544809914902,4.156323308246702
0.15066666666666667,1.6395833333333334,14030.70486532481,14004.147403392384,4.146287684108751
0.15066666666666667,1.6875,13724.823480050452,13698.266018118027,4.136697299067325
0.15066666666666667,1.7354166666666666,13438.580320247722,13412.022858315297,4.127526664707856
0.15066666666666667,1.7833333333333334,13170.300071152193,13143.742609219767,4.118752086487268
0.15066666666666667,1.83125,12918.484600054036,12891.927138121611,4.110351528339862
0.15066666666666667,1.8791666666666667,12681.791060594693,12655.233598662267,4.102304482088632
0.15066666666666667,1.9270833333333333,12459.012952187997,12432.455490255572,4.094591843991168
0.15066666666666667,1.975,12249.063733509027,12222.506271576602,4.087195799685455
0.15066666666666667,2.0229166666666667,12050.962636309769,12024.405174377343,4.080099718063071
0.15066666666666667,2.0708333333333333,11863.822370827982,11837.264908895557,4.073288054100465
0.15066666666666667,2.11875,11686.838455403182,11660.280993470757,4.066746260357661
0.15066666666666667,2.1666666666666665,11519.279940017845,11492.72247808542,4.060460706657851
0.15066666666666667,2.214583333333333,11360.481326234698,11333.923864302273,4.054418607354071
0.15066666666666667,2.2625,11209.835514570244,11183.27805263782,4.0486079555426295
0.15066666666666667,2.310416666666667,11066.787635049222,11040.230173116797,4.0430174635773115
0.15066666666666667,2.3583333333333334,10930.829637909697,10904.272175977272,4.037636509259051
0.15066666666666667,2.40625,10801.4955395792,10774.938077646775,4.032455087112333
0.15066666666666667,2.4541666666666666,10678.357234509951,10651.799772577526,4.02746376420499
0.15066666666666667,2.502083333333333,10561.020796611281,10534.463334678856,4.022653640017158
0.15066666666666667,2.55,10449.123205178757,10422.565743246332,4.01801630991478
0.15066666666666667,2.597916666666667,10342.329439684352,10315.771977751927,4.01354383183096
0.15066666666666667,2.6458333333333335,10240.32989581425,10213.772433881824,4.009228695803487
0.15066666666666667,2.69375,10142.838081941336,10116.28062000891,4.005063796058166
0.15066666666666667,2.7416666666666667,10049.588560985605,10023.03109905318,4.001042405365008
0.15066666666666667,2.7895833333333333,9960.33510750952,9933.777645577095,3.997158151427762
0.15066666666666667,2.8375,9874.849054051954,9848.291592119529,3.9934049950968746
0.15066666666666667,2.8854166666666665,9792.917804239893,9766.360342307467,3.9897772102219986
0.15066666666666667,2.933333333333333,9714.343493228413,9687.786031295987,3.9862693649829306
0.15066666666666667,2.98125,9638.941778588282,9612.384316655856,3.9828763045576454
0.15066666666666667,3.029166666666667,9566.54074695645,9539.983285024025,3.979593135003297
0.15066666666666667,3.0770833333333334,9496.979923644267,9470.422461711842,3.976415208240896
0.15066666666666667,3.125,9430.109374011838,9403.551912079412,3.9733381080472445
0.15066666666666667,3.1729166666666666,9365.788886803279,9339.231424870854,3.97035763696877
0.15066666666666667,3.220833333333333,9303.88723083316,9277.329768900734,3.9674698040815084
0.15066666666666667,3.26875,9244.281477445971,9217.724015513546,3.964670813529716
0.15066666666666667,3.316666666666667,9186.856382064138,9160.298920131712,3.96195705378278
0.15066666666666667,3.3645833333333335,9131.50381891456,9104.946356982135,3.9593250875562616
0.15066666666666667,3.4125,9078.122263697871,9051.564801765446,3.956771642348306
0.15066666666666667,3.4604166666666667,9026.61631955149,9000.058857619064,3.9542936015473225
0.15066666666666667,3.5083333333333333,8976.896282170706,8950.338820238281,3.9518879960709334
0.15066666666666667,3.55625,8928.877740401018,8902.320278468593,3.9495519964997774
0.15066666666666667,3.6041666666666665,8882.481209008985,8855.92374707656,3.9472829056728944
0.15066666666666667,3.652083333333333,8837.631790685471,8811.074328753046,3.9450781517142217
0.15066666666666667,3.7,8794.258864640346,8767.70140270792,3.942935281462183
0.15066666666666667,3.747916666666667,8752.295799417585,8725.73833748516,3.9408519542765683
0.15066666666666667,3.7958333333333334,8711.67968779825,8685.122225865825,3.9388259361988562
0.15066666666666667,3.84375,8672.351101870488,8645.793639938063,3.9368550944439233
0.15066666666666667,3.8916666666666666,8634.25386653361,8607.696404601185,3.93493739220265
0.15066666666666667,3.939583333333333,8597.334849870778,8570.777387938353,3.9330708837364075
0.15066666666666667,3.9875,8561.543768973886,8534.986307041461,3.9312537097457123
0.15066666666666667,4.035416666666666,8526.833009937593,8500.275548005167,3.9294840929965384
0.15066666666666667,4.083333333333333,8493.15746085865,8466.599998926225,3.9277603341888754
0.15066666666666667,4.13125,8460.474356783547,8433.916894851121,3.9260808080531375
0.15066666666666667,4.179166666666666,8428.74313564342,8402.185673710996,3.9244439596609566
0.15066666666666667,4.227083333333334,8397.925304301369,8371.367842368943,3.922848300937745
0.15066666666666667,4.275,8367.984313914905,8341.42685198248,3.9212924073652307
0.15066666666666667,4.322916666666667,8338.885443886307,8312.327981953882,3.9197749148628795
0.15066666666666667,4.370833333333334,8310.595693736726,8284.038231804301,3.918294516837834
0.15066666666666667,4.41875,8283.083682296914,8256.526220364489,3.91684996139361
0.15066666666666667,4.466666666666667,8256.319553659252,8229.762091726827,3.9154400486884207
0.15066666666666667,4.514583333333333,8230.2748893824,8203.717427449974,3.9140636284345187
0.15066666666666667,4.5625,8204.922626482303,8178.365164549878,3.9127195975304954
0.15066666666666667,4.610416666666667,8180.236980781987,8153.679518849562,3.911406897818953
0.15066666666666667,4.658333333333333,8156.1933752273635,8129.635913294938,3.910124513962412
0.15066666666666667,4.70625,8132.768372808347,8106.210910875921,3.90887147143076
0.15066666666666667,4.754166666666666,8109.939613753411,8083.382151820986,3.9076468345939337
0.15066666666666667,4.802083333333333,8087.685756692327,8061.128294759902,3.906449704913901
0.15066666666666667,4.85,8065.9864235058085,8039.428961573383,3.905279219230378
0.15066666666666667,4.897916666666666,8044.82214760293,8018.264685670505,3.9041345481350174
0.15066666666666667,4.945833333333334,8024.174325387379,7997.616863454954,3.9030148944291483
0.15066666666666667,4.99375,8004.025170691746,7977.467708759321,3.9019194916603976
0.15066666666666667,5.041666666666667,7984.357671976405,7957.80021004398,3.900847602733843
0.15066666666666667,5.089583333333334,7965.15555210446,7938.598090172035,3.8997985185935566
0.15066666666666667,5.1375,7946.4032305188575,7919.845768586432,3.8987715569706785
0.15066666666666667,5.185416666666667,7928.085787660458,7901.5283257280325,3.8977660611943548
0.15066666666666667,5.233333333333333,7910.188931477983,7883.631469545558,3.8967813990621147
0.15066666666666667,5.28125,7892.69896589162,7866.141503959195,3.8958169617664313
0.15066666666666667,5.329166666666667,7875.602761082233,7849.045299149808,3.894872162874429
0.15066666666666667,5.377083333333333,7858.887725487388,7832.330263554963,3.8939464373578523
0.15066666666666667,5.425,7842.541779393839,7815.984317461413,3.8930392406705883
0.15066666666666667,5.472916666666666,7826.55333002426,7799.995868091834,3.8921500478711897
0.15066666666666667,5.520833333333333,7810.911248022953,7784.353786090528,3.8912783527879897
0.15066666666666667,5.56875,7795.604845252239,7769.047383319814,3.8904236672245416
0.15066666666666667,5.616666666666666,7780.623853817109,7754.066391884684,3.889585520203233
0.15066666666666667,5.664583333333334,7765.958406241892,7739.4009443094665,3.88876345724507
0.15066666666666667,5.7125,7751.599016727363,7725.041554794938,3.887957039683718
0.15066666666666667,5.760416666666667,7737.536563422196,7710.979101489771,3.887165844011998
0.15066666666666667,5.808333333333334,7723.762271646689,7697.204809714264,3.8863894612591583
0.15066666666666667,5.85625,7710.267698011221,7683.710236078796,3.8856274963973054
0.15066666666666667,5.904166666666667,7697.044715375538,7670.487253443112,3.8848795677754926
0.15066666666666667,5.952083333333333,7684.085498598736,7657.528036666311,3.8841453065800415
0.15066666666666667,6.0,7671.382511032883,7644.825049100457,3.8834243563197406
0.15133333333333332,0.25,65728.82352009605,65702.26605816362,4.8175869585366895
0.15133333333333332,0.29791666666666666,58490.48176765588,58463.924305723456,4.766895391738777
0.15133333333333332,0.3458333333333333,52434.9759534361,52408.418491503675,4.719409341016614
0.15133333333333332,0.39375,47536.318822535475,47509.76136060305,4.676791990050004
0.15133333333333332,0.44166666666666665,43564.51724665147,43537.959784719045,4.638878048840282
0.15133333333333332,0.4895833333333333,40274.214431148306,40247.65696921588,4.604751393260662
0.15133333333333332,0.5375,37474.44727260836,37447.88981067594,4.573438947369424
0.15133333333333332,0.5854166666666667,35035.218058285864,35008.66059635344,4.544187900486674
0.15133333333333332,0.6333333333333333,32873.26022771688,32846.70276578445,4.516505002174967
0.15133333333333332,0.68125,30935.92185434083,30909.364392408406,4.490104124852351
0.15133333333333332,0.7291666666666666,29188.873543486905,29162.31608155448,4.464836904901062
0.15133333333333332,0.7770833333333333,27608.12850385848,27581.571041926054,4.440634745425021
0.15133333333333332,0.825,26175.362186946633,26148.804725014208,4.417468450099452
0.15133333333333332,0.8729166666666667,24875.386791548295,24848.82932961587,4.395323410314398
0.15133333333333332,0.9208333333333333,23694.89544321378,23668.337981281355,4.37418611111467
0.15133333333333332,0.96875,22621.890620576283,22595.333158643858,4.354037969316812
0.15133333333333332,1.0166666666666666,21645.447209568163,21618.889747635738,4.334853474903346
0.15133333333333332,1.0645833333333334,20755.61890327358,20729.061441341153,4.316600589290961
0.15133333333333332,1.1125,19943.392662317492,19916.835200385067,4.29924213470933
0.15133333333333332,1.1604166666666667,19200.649430403802,19174.091968471377,4.282737455609485
0.15133333333333332,1.2083333333333333,18520.116641400866,18493.55917946844,4.26704398430208
0.15133333333333332,1.25625,17895.310595709165,17868.75313377674,4.252118552876149
0.15133333333333332,1.3041666666666667,17320.47157597885,17293.914114046423,4.237918409664151
0.15133333333333332,1.3520833333333333,16790.495661604633,16763.938199672208,4.224401956834877
0.15133333333333332,1.4,16300.866747493259,16274.309285560834,4.211529250373017
0.15133333333333332,1.4479166666666667,15847.5913416446,15821.033879712175,4.199262310132601
0.15133333333333332,1.4958333333333333,15427.137781965648,15400.580320033223,4.1875652850609955
0.15133333333333332,1.54375,15036.38074942421,15009.823287491785,4.176404512323844
0.15133333333333332,1.5916666666666666,14672.551396553348,14645.993934620923,4.165748501716361
0.15133333333333332,1.6395833333333334,14333.193034953521,14306.635573021096,4.155567869788255
0.15133333333333332,1.6875,14016.122093234359,13989.564631301933,4.145835242105155
0.15133333333333332,1.7354166666666666,13719.393928490814,13692.836466558389,4.136525137165346
0.15133333333333332,1.7833333333333334,13441.273017183286,13414.715555250861,4.127613841630338
0.15133333333333332,1.83125,13180.207040249426,13153.649578317001,4.119079283571074
0.15133333333333332,1.8791666666666667,12934.804394468421,12908.246932535996,4.110900908216588
0.15133333333333332,1.9270833333333333,12703.814695149713,12677.257233217288,4.10305955906504
0.15133333333333332,1.975,12486.111875908997,12459.554413976572,4.095537366044987
0.15133333333333332,2.0229166666666667,12280.679534378343,12254.122072445918,4.0883176415877385
0.15133333333333332,2.0708333333333333,12086.598214978423,12060.040753045998,4.081384784902224
0.15133333333333332,2.11875,11903.034359545643,11876.476897613218,4.074724194363913
0.15133333333333332,2.1666666666666665,11729.230692741025,11702.6732308086,4.06832218768682
0.15133333333333332,2.214583333333333,11564.497841428682,11537.940379496256,4.062165929403202
0.15133333333333332,2.2625,11408.207015605372,11381.649553672947,4.056243365099992
0.15133333333333332,2.310416666666667,11259.78360319232,11233.226141259895,4.050543161832523
0.15133333333333332,2.3583333333333334,11118.70155237517,11092.144090442745,4.045054654139034
0.15133333333333332,2.40625,10984.478433548118,10957.920971615693,4.039767795102492
0.15133333333333332,2.4541666666666666,10856.67108864091,10830.113626708484,4.034673111941123
0.15133333333333332,2.502083333333333,10734.871789023544,10708.314327091119,4.029761665650394
0.15133333333333332,2.55,10618.704834608241,10592.147372675816,4.025025014262811
0.15133333333333332,2.597916666666667,10507.823536483676,10481.266074551251,4.020455179335549
0.15133333333333332,2.6458333333333335,10401.90753367211,10375.350071739686,4.016044615317751
0.15133333333333332,2.69375,10300.66040161375,10274.102939681325,4.011786181488411
0.15133333333333332,2.7416666666666667,10203.807515941535,10177.25005400911,4.007673116191662
0.15133333333333332,2.7895833333333333,10111.094140175706,10084.536678243281,4.003699013128675
0.15133333333333332,2.8375,10022.283710276844,9995.72624834442,3.9998577994943587
0.15133333333333332,2.8854166666666665,9937.156292666796,9910.59883073437,3.9961437157727495
0.15133333333333332,2.933333333333333,9855.507195456688,9828.949733524263,3.992551297027573
0.15133333333333332,2.98125,9777.145715293975,9750.58825336155,3.9890753555442715
0.15133333333333332,3.029166666666667,9701.89400452703,9675.336542594605,3.9857109646970805
0.15133333333333332,3.0770833333333334,9629.58604534443,9603.028583412004,3.9824534439297246
0.15133333333333332,3.125,9560.066719228113,9533.509257295687,3.9792983447513732
0.15133333333333332,3.1729166666666666,9493.190961506043,9466.633499573618,3.9762414376607693
0.15133333333333332,3.220833333333333,9428.822992036983,9402.265530104558,3.973278699921247
0.15133333333333332,3.26875,9366.835614136768,9340.278152204342,3.970406304117813
0.15133333333333332,3.316666666666667,9307.109574787957,9280.552112855532,3.967620607434821
0.15133333333333332,3.3645833333333335,9249.532979983402,9222.975518050976,3.9649181415991452
0.15133333333333332,3.4125,9194.000759757386,9167.44329782496,3.9622956034392933
0.15133333333333332,3.4604166666666667,9140.414178070807,9113.856716138382,3.9597498460157294
0.15133333333333332,3.5083333333333333,9088.680383252082,9062.122921319657,3.9572778702819
0.15133333333333332,3.55625,9038.711995163492,9012.154533231067,3.954876817239138
0.15133333333333332,3.6041666666666665,8990.426725673977,8963.869263741552,3.952543960551896
0.15133333333333332,3.652083333333333,8943.747029380127,8917.189567447702,3.9502766995925844
0.15133333333333332,3.7,8898.599781835394,8872.042319902968,3.94807255288787
0.15133333333333332,3.747916666666667,8854.915982828572,8828.358520896147,3.9459291519405313
0.15133333333333332,3.7958333333333334,8812.63048250057,8786.073020568145,3.9438442354029735
0.15133333333333332,3.84375,8771.681728309133,8745.124266376708,3.941815643580333
0.15133333333333332,3.8916666666666666,8732.011531046302,8705.454069113877,3.9398413132427184
0.15133333333333332,3.939583333333333,8693.564848287491,8667.007386355066,3.9379192727276005
0.15133333333333332,3.9875,8656.289583806074,8629.732121873649,3.9360476373147146
0.15133333333333332,4.035416666666666,8620.136401625661,8593.578939693236,3.934224604857034
0.15133333333333332,4.083333333333333,8585.058553506076,8558.501091573651,3.932448451652499
0.15133333333333332,4.13125,8551.011718769943,8524.454256837518,3.9307175285421887
0.15133333333333332,4.179166666666666,8517.953855476117,8491.396393543691,3.9290302572215787
0.15133333333333332,4.227083333333334,8485.845062035698,8459.287600103273,3.927385126752361
0.15133333333333332,4.275,8454.647448446673,8428.089986514247,3.9257806902631285
0.15133333333333332,4.322916666666667,8424.325016395796,8397.767554463371,3.9242155618279426
0.15133333333333332,4.370833333333334,8394.843547541546,8368.286085609121,3.922688413512496
0.15133333333333332,4.41875,8366.170499351178,8339.613037418752,3.92119797257822
0.15133333333333332,4.466666666666667,8338.274907918325,8311.7174459859,3.9197430188352684
0.15133333333333332,4.514583333333333,8311.12729723591,8284.569835303484,3.918322382135884
0.15133333333333332,4.5625,8284.699594442998,8258.142132510573,3.916934940000134
0.15133333333333332,4.610416666666667,8258.965050604169,8232.407588671744,3.9155796153665174
0.15133333333333332,4.658333333333333,8233.898166616063,8207.340704683638,3.9142553744603816
0.15133333333333332,4.70625,8209.474623868668,8182.917161936242,3.9129612247735004
0.15133333333333332,4.754166666666666,8185.671219318929,8159.1137573865035,3.9116962131485753
0.15133333333333332,4.802083333333333,8162.465804661655,8135.90834272923,3.910459423962786
0.15133333333333332,4.85,8139.83722930736,8113.279767374935,3.909249977404854
0.15133333333333332,4.897916666666666,8117.765286899763,8091.207824967338,3.9080670278404264
0.15133333333333332,4.945833333333334,8096.230665126225,8069.6732031938,3.9069097622608795
0.15133333333333332,4.99375,8075.214898593448,8048.657436661023,3.9057773988109252
0.15133333333333332,5.041666666666667,8054.700324558348,8028.142862625923,3.9046691853906927
0.15133333333333332,5.089583333333334,8034.6700413197,8008.112579387275,3.9035843983281864
0.15133333333333332,5.1375,8015.107869090945,7988.55040715852,3.902522341118268
0.15133333333333332,5.185416666666667,7995.998313188019,7969.440851255594,3.9014823432245525
0.15133333333333332,5.233333333333333,7977.326529378108,7950.769067445683,3.9004637589407722
0.15133333333333332,5.28125,7959.078291246919,7932.520829314494,3.899465966308418
0.15133333333333332,5.329166666666667,7941.2399594521585,7914.682497519733,3.8984883660875993
0.15133333333333332,5.377083333333333,7923.798452740668,7897.240990808243,3.8975303807782775
0.15133333333333332,5.425,7906.741220615357,7880.1837586829315,3.896591453689163
0.15133333333333332,5.472916666666666,7890.056217546383,7863.498755613958,3.895671048051745
0.15133333333333332,5.520833333333333,7873.731878628248,7847.174416695822,3.894768646177044
0.15133333333333332,5.56875,7857.7570965916375,7831.199634659212,3.893883748652836
0.15133333333333332,5.616666666666666,7842.121200085071,7815.563738152646,3.8930158735792033
0.15133333333333332,5.664583333333334,7826.813933147371,7800.256471214946,3.892164555840409
0.15133333333333332,5.7125,7811.825435797327,7785.267973864902,3.8913293464111858
0.15133333333333332,5.760416666666667,7797.146225672138,7770.588763739713,3.890509811695656
0.15133333333333332,5.808333333333334,7782.767180650584,7756.209718718159,3.8897055328971764
0.15133333333333332,5.85625,7768.679522401544,7742.122060469119,3.8889161054175254
0.15133333333333332,5.904166666666667,7754.874800802135,7728.31733886971,3.8881411382839084
0.15133333333333332,5.952083333333333,7741.344879173683,7714.787417241258,3.887380253602369
0.15133333333333332,6.0,7728.08192028703,7701.524458354605,3.8866330860362455
0.152,0.25,67263.1970497428,67236.63958781036,4.82761245890214
0.152,0.29791666666666666,59930.678990848886,59904.12152891646,4.777463953552325
0.152,0.3458333333333333,53751.02118015187,53724.46371821944,4.730180172686417
0.152,0.39375,48737.03503494116,48710.477573008735,4.687631303295272
0.152,0.44166666666666665,44670.71055127391,44644.15308934148,4.649774316509822
0.152,0.4895833333333333,41305.029787372696,41278.47232544027,4.615734137078112
0.152,0.5375,38443.49643246755,38416.93897053513,4.584534062302535
0.152,0.5854166666666667,35951.007989344645,35924.45052741222,4.5554022231623446
0.152,0.6333333333333333,33740.783717291546,33714.22625535912,4.527826078475784
0.152,0.68125,31758.157709648407,31731.600247715982,4.501505660722084
0.152,0.7291666666666666,29967.853912550105,29941.29645061768,4.476285105879595
0.152,0.7770833333333333,28345.579541903277,28319.02207997085,4.45209358761963
0.152,0.825,26873.026653457255,26846.46919152483,4.428903352681435
0.152,0.8729166666666667,25535.143815339306,25508.58635340688,4.40670341643459
0.152,0.9208333333333333,24318.767896242538,24292.210434310113,4.385484912160924
0.152,0.96875,23212.00084916328,23185.443387230855,4.365234136487934
0.152,1.0166666666666666,22203.957187853026,22177.3997259206,4.34593020658884
0.152,1.0645833333333334,21284.673538654948,21258.116076722523,4.327545203226677
0.152,1.1125,20445.074178125156,20418.51671619273,4.310045459103758
0.152,1.1604166666666667,19676.944720130923,19650.387258198498,4.293393214116768
0.152,1.2083333333333333,18972.896542364422,18946.339080431997,4.277548227294707
0.152,1.25625,18326.318886408368,18299.761424475942,4.262469159433652
0.152,1.3041666666666667,17731.32130903729,17704.763847104863,4.248114667463904
0.152,1.3520833333333333,17182.670689343908,17156.113227411483,4.234444217377995
0.152,1.4,16675.726695927566,16649.16923399514,4.221418652077578
0.152,1.4479166666666667,16206.37869874002,16179.821236807595,4.209000559894476
0.152,1.4958333333333333,15770.986125872767,15744.428663940342,4.197154488653077
0.152,1.54375,15366.323433119467,15339.765971187042,4.185847044668688
0.152,1.5916666666666666,14989.530228268186,14962.97276633576,4.175046909133167
0.152,1.6395833333333334,14638.066658485006,14611.50919655258,4.164724797498264
0.152,1.6875,14309.673890351785,14283.11642841936,4.154853381426513
0.152,1.7354166666666666,14002.339348120086,13975.78188618766,4.145407187864868
0.152,1.7833333333333334,13714.266292072945,13687.70883014052,4.136362485797229
0.152,1.83125,13443.847288691522,13417.289826759097,4.1276971681332935
0.152,1.8791666666666667,13189.64112791897,13163.083665986545,4.1193906338442146
0.152,1.9270833333333333,12950.352766389089,12923.795304456664,4.111423673711907
0.152,1.975,12724.815909699462,12698.258447767037,4.103778361787021
0.152,2.0229166666666667,12511.977885560269,12485.420423627844,4.0964379537402085
0.152,2.0708333333333333,12310.886499114371,12284.329037181946,4.089386792653203
0.152,2.11875,12120.678599629338,12094.121137696913,4.082610222360558
0.152,2.1666666666666665,11940.570122862735,11914.01266093031,4.076094508165417
0.152,2.214583333333333,11769.847405122044,11743.289943189618,4.069826764572416
0.152,2.2625,11607.859593219478,11581.302131287053,4.0637948895767515
0.152,2.310416666666667,11454.011999248098,11427.454537315672,4.057987504997577
0.152,2.3583333333333334,11307.760270607685,11281.20280867526,4.052393902329358
0.152,2.40625,11168.605264282824,11142.047802350398,4.047003993594201
0.152,2.4541666666666666,11036.088530341318,11009.531068408893,4.041808266702651
0.152,2.502083333333333,10909.788323295927,10883.230861363501,4.036797744863779
0.152,2.55,10789.316071654586,10762.758609722161,4.03196394962301
0.152,2.597916666666667,10674.313245947269,10647.755784014844,4.027298867145328
0.152,2.6458333333333335,10564.448574004611,10537.891112072186,4.022794917399961
0.152,2.69375,10459.415559489704,10432.858097557279,4.01844492593946
0.152,2.7416666666666667,10358.93026583618,10332.372803903754,4.014242098000242
0.152,2.7895833333333333,10262.72933298406,10236.171871051634,4.010179994682963
0.152,2.8375,10170.568198768806,10144.01073683638,4.006252510999363
0.152,2.8854166666666665,10082.219500625133,10055.662038692708,4.0024538555974525
0.152,2.933333333333333,9997.471636517279,9970.914174584854,3.9987785319993447
0.152,2.98125,9916.127466785034,9889.570004852609,3.995221321205745
0.152,3.029166666666667,9838.00314097343,9811.445679041004,3.9917772655384764
0.152,3.0770833333333334,9762.927035753077,9736.369573820652,3.9884416536075182
0.152,3.125,9690.73879178983,9664.181329857405,3.985210006302259
0.152,3.1729166666666666,9621.288438930018,9594.730976997593,3.9820780637181343
0.152,3.220833333333333,9554.435600367162,9527.878138434737,3.979041772939804
0.152,3.26875,9490.048767579015,9463.49130564659,3.9760972766106866
0.152,3.316666666666667,9428.004638796065,9401.44717686364,3.973240902226202
0.152,3.3645833333333335,9368.187514605996,9341.63005267357,3.970469152094634
0.152,3.4125,9310.488745031824,9283.931283099399,3.967778693915198
0.152,3.4604166666666667,9254.806223060583,9228.248761128158,3.9651663519279032
0.152,3.5083333333333333,9201.043920157055,9174.48645822463,3.9626290985941184
0.152,3.55625,9149.111459785358,9122.553997852932,3.9601640467705796
0.152,3.6041666666666665,9098.923725389235,9072.36626345681,3.95776844234291
0.152,3.652083333333333,9050.400499658102,9023.843037725677,3.955439657287679
0.152,3.7,9003.46613223714,8976.908670304714,3.9531751831346424
0.152,3.747916666666667,8958.049233332,8931.491771399575,3.9509726248031196
0.152,3.7958333333333334,8914.082390917214,8887.524928984789,3.948829694788531
0.152,3.84375,8871.501909486207,8844.944447553782,3.9467442076769714
0.152,3.8916666666666666,8830.247568484257,8803.690106551832,3.9447140749673566
0.152,3.939583333333333,8790.262398746108,8763.704936813683,3.942737300182171
0.152,3.9875,8751.492475421295,8724.93501348887,3.9408119742492107
0.152,4.035416666666666,8713.886726013556,8687.32926408113,3.938936271137944
0.152,4.083333333333333,8677.396752289373,8650.839290356947,3.937108443735224
